x,y,species cloglog values
225.0,225.0,0.07448512
226.0,226.0,0.025065115
227.0,227.0,0.35312295
228.0,228.0,0.59812146
229.0,229.0,0.0069724265
230.0,230.0,0.0030373028
231.0,231.0,0.0019158492
232.0,232.0,0.5812326
233.0,233.0,0.0013526774
234.0,234.0,0.0029001299
235.0,235.0,0.010348164
236.0,236.0,0.24859893
237.0,237.0,0.21287122
238.0,238.0,0.0032980703
239.0,239.0,0.132054
240.0,240.0,0.689979
241.0,241.0,0.02418756
242.0,242.0,0.57928675
243.0,243.0,0.06958504
244.0,244.0,0.6143226
245.0,245.0,0.15898083
246.0,246.0,5.793796E-4
247.0,247.0,0.18432799
248.0,248.0,0.3993555
249.0,249.0,0.32976082
250.0,250.0,0.0068893535
251.0,251.0,0.006653646
252.0,252.0,0.4647462
253.0,253.0,0.002538577
254.0,254.0,0.188022
255.0,255.0,0.54334897
256.0,256.0,0.37947163
257.0,257.0,0.034334015
258.0,258.0,0.024253493
259.0,259.0,0.5292907
260.0,260.0,0.11206563
261.0,261.0,0.2374149
262.0,262.0,0.14411984
263.0,263.0,0.003121093
264.0,264.0,0.7131812
265.0,265.0,0.22192276
266.0,266.0,0.0023344788
267.0,267.0,0.02082951
268.0,268.0,0.2535326
269.0,269.0,0.4028194
270.0,270.0,0.36739793
271.0,271.0,0.011119325
272.0,272.0,0.6936189
273.0,273.0,0.27232328
274.0,274.0,0.0022402445
275.0,275.0,0.39086887
276.0,276.0,0.0131645035
277.0,277.0,0.34119228
278.0,278.0,0.0018299854
279.0,279.0,0.014764473
280.0,280.0,0.005031533
281.0,281.0,0.010993078
282.0,282.0,0.6936227
283.0,283.0,0.64069915
284.0,284.0,0.6061547
285.0,285.0,0.35461438
286.0,286.0,0.056723688
287.0,287.0,0.020213772
288.0,288.0,0.016601019
289.0,289.0,0.22166042
290.0,290.0,0.44820908
291.0,291.0,0.28948382
292.0,292.0,0.006316595
293.0,293.0,0.0028293976
294.0,294.0,0.6132226
295.0,295.0,0.0055262167
296.0,296.0,0.19982734
297.0,297.0,0.67483
298.0,298.0,0.072545
299.0,299.0,0.7487354
300.0,300.0,0.054352775
301.0,301.0,0.003783736
302.0,302.0,0.081395425
303.0,303.0,0.08313483
304.0,304.0,0.49336138
305.0,305.0,0.71501404
306.0,306.0,0.2389025
307.0,307.0,0.18130648
308.0,308.0,0.39102483
309.0,309.0,0.0076609068
310.0,310.0,0.20131071
311.0,311.0,0.025875187
312.0,312.0,0.62552416
313.0,313.0,0.68566376
314.0,314.0,0.017615966
315.0,315.0,0.19139108
316.0,316.0,0.14480278
317.0,317.0,0.07585078
