Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.28324E-4,21.500301147,0.620252,0.50224327,0.205762987,0
3.29945E-4,21.763803908,0.622063307,0.500249252,0.208198052,0
3.3106E-4,22.193821356,0.62330348,0.497008973,0.213068182,0
3.31552E-4,22.359597562,0.623850071,0.49551346,0.213068182,0
3.32608E-4,22.525750617,0.625019471,0.494516451,0.216720779,0
3.332E-4,22.758772627,0.625673459,0.492771685,0.218344156,0
3.34917E-4,23.026065105,0.627563853,0.490777667,0.220779221,0
3.35563E-4,23.294288752,0.628273274,0.488783649,0.224025974,0
3.35951E-4,23.596368595,0.628698267,0.486540379,0.227678571,0
3.36064E-4,23.764381029,0.628821166,0.485044865,0.228896104,0
3.3705E-4,24.000019791,0.629899833,0.4833001,0.231331169,0
3.37388E-4,24.33730201,0.63026819,0.480807577,0.234172078,0
3.38345E-4,24.506346761,0.631309516,0.479810568,0.236607143,0
3.39382E-4,24.777411869,0.632435814,0.47781655,0.239042208,0
3.40885E-4,25.049600293,0.634061917,0.475822532,0.242694805,0
3.40899E-4,25.288224315,0.634077059,0.473828514,0.244724026,0
3.4142E-4,25.527014017,0.634638743,0.472333001,0.248376623,0
3.42402E-4,25.766445067,0.635694754,0.470588235,0.251217532,0
3.43101E-4,26.246467883,0.636444909,0.467098704,0.256087662,0
3.43203E-4,26.280788136,0.636553928,0.466849452,0.256493506,0
3.43833E-4,26.521290715,0.637228991,0.464855434,0.258116883,0
3.44285E-4,26.762083215,0.637712273,0.46335992,0.261363636,0
3.4524E-4,27.003540188,0.638731103,0.461365902,0.262987013,0
3.46353E-4,27.280148312,0.639915132,0.459621137,0.265422078,0
3.47556E-4,27.523221713,0.641190333,0.457876371,0.267451299,0
3.48052E-4,27.766738902,0.641714793,0.456131605,0.269074675,0
3.48376E-4,28.080216133,0.642057148,0.453888335,0.271915584,0
3.49097E-4,28.254571244,0.642817129,0.452642074,0.273944805,0
3.49706E-4,28.534246591,0.643458335,0.450648056,0.277191558,0
3.51076E-4,28.814505214,0.644895205,0.448654038,0.280032468,0
3.51353E-4,29.095523942,0.645185486,0.44666002,0.282873377,0
3.51715E-4,29.271368717,0.645564055,0.445413759,0.284902597,0
3.52891E-4,29.518035553,0.646791433,0.443668993,0.287743506,0
3.53303E-4,29.800563808,0.64722035,0.441674975,0.29099026,0
3.53824E-4,30.012649575,0.64776214,0.440179462,0.293425325,0
3.54499E-4,30.260608878,0.648462757,0.438434696,0.296266234,0
3.54946E-4,30.508903808,0.648925716,0.43668993,0.298701299,0
3.5553E-4,30.864321993,0.649529403,0.433948156,0.300730519,0
3.55672E-4,31.006575703,0.6496764,0.432951147,0.303165584,0
3.56266E-4,31.291372723,0.650289264,0.431206381,0.306818182,0
3.56647E-4,31.505217953,0.650682193,0.429710867,0.308847403,0
3.57525E-4,31.934092257,0.651585261,0.426470588,0.310470779,0
3.57639E-4,32.005609938,0.651702184,0.426221336,0.313717532,0
3.58215E-4,32.327743357,0.652293628,0.423978066,0.316964286,0
3.58283E-4,32.542679192,0.652363882,0.422482552,0.319399351,0
3.58914E-4,32.757793821,0.653009535,0.420987039,0.321834416,0
3.59504E-4,33.009330486,0.653613035,0.419242273,0.323863636,0
3.60255E-4,33.261265613,0.654378888,0.417497507,0.326298701,0
3.61218E-4,33.513797284,0.655359668,0.415752742,0.328733766,0
3.61591E-4,33.802950447,0.655737784,0.413758724,0.331574675,0
3.61947E-4,34.020032118,0.656099427,0.41226321,0.33400974,0
3.6266E-4,34.273618047,0.656822048,0.410518445,0.336444805,0
3.62895E-4,34.527572651,0.657059389,0.408773679,0.338474026,0
3.63302E-4,34.818088954,0.657471257,0.406530409,0.340909091,0
3.63876E-4,35.545725583,0.658050668,0.401794616,0.349837662,0
3.64108E-4,35.800551265,0.658284179,0.40004985,0.352678571,0
3.64374E-4,36.055521363,0.658551806,0.398305085,0.356331169,0
3.64722E-4,36.347248118,0.65890209,0.396311067,0.359577922,0
3.64933E-4,36.529710283,0.659114241,0.395064806,0.361607143,0
3.65994E-4,36.822406466,0.660179206,0.392821535,0.362824675,0
3.6613E-4,37.115285184,0.660316211,0.390827517,0.366071429,0
3.6659E-4,37.261816069,0.660776371,0.390079761,0.368912338,0
3.67201E-4,37.518768716,0.66138704,0.388334995,0.371347403,0
3.67524E-4,37.775893972,0.661708884,0.386590229,0.373782468,0
3.67826E-4,38.033283681,0.662010319,0.384845464,0.375811688,0
