x,y,species cloglog values
224.0,224.0,0.06468379
225.0,225.0,0.04895442
226.0,226.0,0.019568473
227.0,227.0,0.7021461
228.0,228.0,0.20867135
229.0,229.0,0.30504087
230.0,230.0,0.25185847
231.0,231.0,0.31878877
232.0,232.0,0.0018168933
233.0,233.0,0.14902955
234.0,234.0,0.124154285
235.0,235.0,0.023865469
236.0,236.0,0.0016178692
237.0,237.0,0.0027774288
238.0,238.0,0.0029422417
239.0,239.0,0.007889493
240.0,240.0,0.039669834
241.0,241.0,0.024867794
242.0,242.0,0.0022247587
243.0,243.0,0.6034587
244.0,244.0,0.0041957237
245.0,245.0,0.48445305
246.0,246.0,0.0026327965
247.0,247.0,0.039234422
248.0,248.0,0.0030393803
249.0,249.0,0.49517846
250.0,250.0,0.016099665
251.0,251.0,0.08671997
252.0,252.0,0.42243376
253.0,253.0,0.0028985888
254.0,254.0,0.5070014
255.0,255.0,0.007007977
256.0,256.0,0.2922131
257.0,257.0,0.0042007356
258.0,258.0,0.67300993
259.0,259.0,0.27752328
260.0,260.0,0.0024896362
261.0,261.0,0.329083
262.0,262.0,0.015906021
263.0,263.0,0.6646971
264.0,264.0,0.5005388
265.0,265.0,0.0022883054
266.0,266.0,0.05810864
267.0,267.0,0.09724072
268.0,268.0,0.016152775
269.0,269.0,0.38144645
270.0,270.0,0.11464743
271.0,271.0,0.13625862
272.0,272.0,0.0055761593
273.0,273.0,0.011903515
274.0,274.0,0.35703847
275.0,275.0,0.18727566
276.0,276.0,0.0026851892
277.0,277.0,0.53154886
278.0,278.0,0.0015678043
279.0,279.0,0.0027349452
280.0,280.0,0.6479917
281.0,281.0,0.6388338
282.0,282.0,0.0013516371
283.0,283.0,0.010112422
284.0,284.0,0.0013760001
285.0,285.0,0.16372783
286.0,286.0,0.2682616
287.0,287.0,0.58036697
288.0,288.0,0.24379171
289.0,289.0,0.0019108406
290.0,290.0,0.00426666
291.0,291.0,0.5561911
292.0,292.0,1.9707801E-4
293.0,293.0,0.031599797
294.0,294.0,0.004230488
295.0,295.0,0.01342108
296.0,296.0,0.015677841
297.0,297.0,0.0067909053
298.0,298.0,0.2788654
299.0,299.0,0.6245477
300.0,300.0,0.6733463
301.0,301.0,0.0019689908
302.0,302.0,0.09990654
303.0,303.0,0.5016728
304.0,304.0,0.002974374
305.0,305.0,0.6363398
306.0,306.0,0.63628775
307.0,307.0,0.0063492944
308.0,308.0,0.058206197
309.0,309.0,0.028258173
310.0,310.0,0.5342422
311.0,311.0,0.39848778
312.0,312.0,0.18288486
313.0,313.0,0.0031040567
314.0,314.0,0.3352578
315.0,315.0,0.09205177
316.0,316.0,0.0026737868
317.0,317.0,0.03484305
318.0,318.0,0.018899161
319.0,319.0,0.67931044
320.0,320.0,0.42180493
321.0,321.0,0.35860822
322.0,322.0,0.5424544
323.0,323.0,0.0024953473
324.0,324.0,0.29884824
325.0,325.0,0.0034305314
326.0,326.0,0.0044812215
327.0,327.0,0.64430565
328.0,328.0,0.014975151
329.0,329.0,0.1361113
330.0,330.0,0.12292631
331.0,331.0,0.0010934351
332.0,332.0,0.05110593
333.0,333.0,0.046198573
334.0,334.0,0.64948905
335.0,335.0,0.4116398
336.0,336.0,0.0024163385
337.0,337.0,0.4619048
338.0,338.0,0.03899307
339.0,339.0,0.24475564
340.0,340.0,0.015300274
341.0,341.0,0.0011971628
342.0,342.0,0.0017803948
343.0,343.0,0.0031770887
344.0,344.0,0.0037106036
345.0,345.0,0.0029632621
346.0,346.0,0.047234725
347.0,347.0,0.02468408
348.0,348.0,0.012733655
349.0,349.0,0.42870307
350.0,350.0,0.0043895803
351.0,351.0,0.0031971263
352.0,352.0,0.0019805878
353.0,353.0,0.20155206
354.0,354.0,0.054076742
355.0,355.0,0.073398784
356.0,356.0,0.6754037
357.0,357.0,0.00630627
358.0,358.0,0.0011447023
359.0,359.0,0.66887116
360.0,360.0,0.003749699
361.0,361.0,0.002141009
362.0,362.0,0.0063427277
363.0,363.0,0.008598326
364.0,364.0,0.37380618
365.0,365.0,0.002708261
366.0,366.0,0.13526975
367.0,367.0,0.38559404
368.0,368.0,0.0044996184
369.0,369.0,0.053215753
370.0,370.0,0.5257851
371.0,371.0,0.4022572
372.0,372.0,0.007939064
373.0,373.0,0.70294315
374.0,374.0,0.038031664
375.0,375.0,0.060085848
376.0,376.0,0.007415705
377.0,377.0,0.027264819
378.0,378.0,0.013448504
379.0,379.0,0.0033913099
380.0,380.0,0.048951574
381.0,381.0,0.0022663851
382.0,382.0,0.28409004
383.0,383.0,0.05966704
384.0,384.0,0.06560967
385.0,385.0,0.05630273
386.0,386.0,0.0025921732
387.0,387.0,0.49717644
388.0,388.0,0.10558964
389.0,389.0,0.6077461
390.0,390.0,0.0024939652
391.0,391.0,0.5744135
392.0,392.0,0.5960568
393.0,393.0,0.0036889405
394.0,394.0,0.121668346
395.0,395.0,0.008466295
396.0,396.0,0.0034863558
397.0,397.0,0.7029221
398.0,398.0,0.0034735636
399.0,399.0,0.012945376
400.0,400.0,0.0033162385
401.0,401.0,0.024883868
402.0,402.0,0.003108697
403.0,403.0,0.0077117127
404.0,404.0,0.41423553
405.0,405.0,0.009142014
406.0,406.0,0.002299034
407.0,407.0,0.019852296
408.0,408.0,0.0074958783
409.0,409.0,0.0012502426
410.0,410.0,0.0024381457
411.0,411.0,0.6987671
412.0,412.0,0.6687863
413.0,413.0,0.011680033
414.0,414.0,0.003441866
415.0,415.0,0.40430608
416.0,416.0,0.003800578
417.0,417.0,0.0031934464
418.0,418.0,0.22970474
419.0,419.0,0.3763027
420.0,420.0,0.042331763
421.0,421.0,8.8208343E-4
422.0,422.0,0.046698436
423.0,423.0,0.40074867
424.0,424.0,0.10543053
425.0,425.0,0.017417815
426.0,426.0,0.0028012241
427.0,427.0,0.17633222
428.0,428.0,0.6906754
429.0,429.0,0.36474493
430.0,430.0,0.0013740973
431.0,431.0,0.0041607693
